Email,FirstName,LastName,pid,surveytype,surverydate,question,answer,sid
helena.botha@contoso.com,Helena,Botha,1111,Renewal,2019-08-08,Maintenance Overall Satisfaction,4,22
helena.botha@contoso.com,Helena,Botha,1111,Renewal,2019-08-08,Condition of Property,4,23
hester.de.villiers@contoso.com,Hester,de,1111,Move-in,2021-10-11,Overall Satisfaction,2,24
hester.de.villiers@contoso.com,Hester,de,1111,Move-in,2021-10-11,Ease of process,2,25
hester.de.villiers@contoso.com,Hester,de,1111,Move-in,2021-10-11,Staff Communication,4,26
hester.de.villiers@contoso.com,Hester,de,1111,Move-in,2021-10-11,Staff Professionalism,2,27
hester.de.villiers@contoso.com,Hester,de,1111,Move-in,2021-10-11,Staff Courtesy,2,28
tiaan.theron@contoso2.com,Tiaan,Th,1111,Move-in,2016-08-18,Overall Satisfaction,2,29
tiaan.theron@contoso2.com,Tiaan,Th,1111,Move-in,2016-08-18,Ease of process,2,30
tiaan.theron@contoso2.com,Tiaan,Th,1111,Move-in,2016-08-18,Staff Communication,0,31
tiaan.theron@contoso2.com,Tiaan,Th,1111,Move-in,2016-08-18,Staff Professionalism,0,32
tiaan.theron@contoso2.com,Tiaan,Th,1111,Move-in,2016-08-18,Staff Courtesy,2,33
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Overall Satisfaction,0,34
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Management Communication,2,35
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Management Professionalism,0,36
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Management Courtesy,0,37
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Management Problem Resolution,2,38
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Maintenance Overall Satisfaction,0,39
tiaan.theron@contoso2.com,Tiaan,Th,1111,Renewal,2016-08-18,Condition of Property,0,40
susan.kemp@contoso.com,Susan,Kemp,1111,Move-in,2020-10-27,Overall Satisfaction,2,41
susan.kemp@contoso.com,Susan,Kemp,1111,Move-in,2020-10-27,Ease of process,2,42
susan.kemp@contoso.com,Susan,Kemp,1111,Move-in,2020-10-27,Staff Communication,2,43
susan.kemp@contoso.com,Susan,Kemp,1111,Move-in,2020-10-27,Staff Professionalism,0,44
susan.kemp@contoso.com,Susan,Kemp,1111,Move-in,2020-10-27,Staff Courtesy,0,45
irene.van.der.merwe@contoso2.com,Irene,va,1111,Move-in,2011-04-26,Overall Satisfaction,2,46
irene.van.der.merwe@contoso2.com,Irene,va,1111,Move-in,2011-04-26,Ease of process,0,47
irene.van.der.merwe@contoso2.com,Irene,va,1111,Move-in,2011-04-26,Staff Communication,0,48
irene.van.der.merwe@contoso2.com,Irene,va,1111,Move-in,2011-04-26,Staff Professionalism,2,49
irene.van.der.merwe@contoso2.com,Irene,va,1111,Move-in,2011-04-26,Staff Courtesy,0,50
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Overall Satisfaction,2,51
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Management Communication,2,52
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Management Professionalism,0,53
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Management Courtesy,0,54
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Management Problem Resolution,2,55
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Maintenance Overall Satisfaction,0,56
irene.van.der.merwe@contoso2.com,Irene,va,1111,Renewal,2011-04-26,Condition of Property,2,57
yvonne.dippenaar@contoso.com,Yvonne,Dippenaar,1111,Move-in,2021-06-25,Overall Satisfaction,3,58
yvonne.dippenaar@contoso.com,Yvonne,Dippenaar,1111,Move-in,2021-06-25,Ease of process,3,59
yvonne.dippenaar@contoso.com,Yvonne,Dippenaar,1111,Move-in,2021-06-25,Staff Communication,3,60
yvonne.dippenaar@contoso.com,Yvonne,Dippenaar,1111,Move-in,2021-06-25,Staff Professionalism,5,61
yvonne.dippenaar@contoso.com,Yvonne,Dippenaar,1111,Move-in,2021-06-25,Staff Courtesy,3,62
jaun.le.roux@contoso.com,Jaun,le,1111,Move-in,2015-05-12,Overall Satisfaction,0,63
jaun.le.roux@contoso.com,Jaun,le,1111,Move-in,2015-05-12,Ease of process,2,64
jaun.le.roux@contoso.com,Jaun,le,1111,Move-in,2015-05-12,Staff Communication,0,65
jaun.le.roux@contoso.com,Jaun,le,1111,Move-in,2015-05-12,Staff Professionalism,0,66
jaun.le.roux@contoso.com,Jaun,le,1111,Move-in,2015-05-12,Staff Courtesy,2,67
estie.liebenberg@contoso.com,Estie,Liebenberg,1111,Move-in,2015-07-17,Overall Satisfaction,3,68
estie.liebenberg@contoso.com,Estie,Liebenberg,1111,Move-in,2015-07-17,Ease of process,5,69
estie.liebenberg@contoso.com,Estie,Liebenberg,1111,Move-in,2015-07-17,Staff Communication,5,70
estie.liebenberg@contoso.com,Estie,Liebenberg,1111,Move-in,2015-07-17,Staff Professionalism,5,71
estie.liebenberg@contoso.com,Estie,Liebenberg,1111,Move-in,2015-07-17,Staff Courtesy,5,72
christelle.van.zyl@contoso.com,Christelle,van,1111,Move-in,2018-05-21,Overall Satisfaction,2,73
christelle.van.zyl@contoso.com,Christelle,van,1111,Move-in,2018-05-21,Ease of process,2,74
christelle.van.zyl@contoso.com,Christelle,van,1111,Move-in,2018-05-21,Staff Communication,0,75
christelle.van.zyl@contoso.com,Christelle,van,1111,Move-in,2018-05-21,Staff Professionalism,2,76
christelle.van.zyl@contoso.com,Christelle,van,1111,Move-in,2018-05-21,Staff Courtesy,0,77
piet.smit@contoso2.com,Piet,Sm,1111,Move-in,2021-11-03,Overall Satisfaction,3,78
piet.smit@contoso2.com,Piet,Sm,1111,Move-in,2021-11-03,Ease of process,1,79
piet.smit@contoso2.com,Piet,Sm,1111,Move-in,2021-11-03,Staff Communication,1,80
piet.smit@contoso2.com,Piet,Sm,1111,Move-in,2021-11-03,Staff Professionalism,3,81
piet.smit@contoso2.com,Piet,Sm,1111,Move-in,2021-11-03,Staff Courtesy,3,82
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Overall Satisfaction,3,83
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Management Communication,1,84
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Management Professionalism,1,85
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Management Courtesy,3,86
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Management Problem Resolution,3,87
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Maintenance Overall Satisfaction,1,88
piet.smit@contoso2.com,Piet,Sm,1111,Renewal,2021-11-03,Condition of Property,3,89
anila.shkoza@contoso.com,Anila,Shkoza,1111,Move-in,2013-03-17,Overall Satisfaction,5,90
anila.shkoza@contoso.com,Anila,Shkoza,1111,Move-in,2013-03-17,Ease of process,5,91
anila.shkoza@contoso.com,Anila,Shkoza,1111,Move-in,2013-03-17,Staff Communication,5,92
anila.shkoza@contoso.com,Anila,Shkoza,1111,Move-in,2013-03-17,Staff Professionalism,3,93
anila.shkoza@contoso.com,Anila,Shkoza,1111,Move-in,2013-03-17,Staff Courtesy,3,94
alban.fusha@contoso.com,Alban,Fusha,1111,Move-in,2015-04-06,Overall Satisfaction,2,95
alban.fusha@contoso.com,Alban,Fusha,1111,Move-in,2015-04-06,Ease of process,0,96
alban.fusha@contoso.com,Alban,Fusha,1111,Move-in,2015-04-06,Staff Communication,2,97
alban.fusha@contoso.com,Alban,Fusha,1111,Move-in,2015-04-06,Staff Professionalism,0,98
alban.fusha@contoso.com,Alban,Fusha,1111,Move-in,2015-04-06,Staff Courtesy,2,99
altin.mali@contoso2.com,Altin,Ma,1111,Move-in,2020-03-16,Overall Satisfaction,2,100
altin.mali@contoso2.com,Altin,Ma,1111,Move-in,2020-03-16,Ease of process,2,101
altin.mali@contoso2.com,Altin,Ma,1111,Move-in,2020-03-16,Staff Communication,2,102
altin.mali@contoso2.com,Altin,Ma,1111,Move-in,2020-03-16,Staff Professionalism,4,103
altin.mali@contoso2.com,Altin,Ma,1111,Move-in,2020-03-16,Staff Courtesy,2,104
ardit.basha@contoso.com,Ardit,Basha,1111,Move-in,2014-04-24,Overall Satisfaction,5,105
ardit.basha@contoso.com,Ardit,Basha,1111,Move-in,2014-04-24,Ease of process,3,106
ardit.basha@contoso.com,Ardit,Basha,1111,Move-in,2014-04-24,Staff Communication,5,107
ardit.basha@contoso.com,Ardit,Basha,1111,Move-in,2014-04-24,Staff Professionalism,3,108
ardit.basha@contoso.com,Ardit,Basha,1111,Move-in,2014-04-24,Staff Courtesy,3,109
fatmir.selvia@contoso.com,Fatmir,Selvia,1111,Move-in,2012-06-21,Overall Satisfaction,0,110
fatmir.selvia@contoso.com,Fatmir,Selvia,1111,Move-in,2012-06-21,Ease of process,0,111
fatmir.selvia@contoso.com,Fatmir,Selvia,1111,Move-in,2012-06-21,Staff Communication,2,112
fatmir.selvia@contoso.com,Fatmir,Selvia,1111,Move-in,2012-06-21,Staff Professionalism,2,113
fatmir.selvia@contoso.com,Fatmir,Selvia,1111,Move-in,2012-06-21,Staff Courtesy,2,114
erjona.hasa@contoso.com,Erjona,Hasa,1111,Move-in,2015-09-22,Overall Satisfaction,5,115
erjona.hasa@contoso.com,Erjona,Hasa,1111,Move-in,2015-09-22,Ease of process,3,116
erjona.hasa@contoso.com,Erjona,Hasa,1111,Move-in,2015-09-22,Staff Communication,3,117
erjona.hasa@contoso.com,Erjona,Hasa,1111,Move-in,2015-09-22,Staff Professionalism,3,118
erjona.hasa@contoso.com,Erjona,Hasa,1111,Move-in,2015-09-22,Staff Courtesy,5,119
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Overall Satisfaction,3,120
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Management Communication,3,121
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Management Professionalism,5,122
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Management Courtesy,3,123
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Management Problem Resolution,3,124
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Maintenance Overall Satisfaction,5,125
erjona.hasa@contoso.com,Erjona,Hasa,1111,Renewal,2015-09-22,Condition of Property,3,126
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Move-in,2014-05-29,Overall Satisfaction,0,127
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Move-in,2014-05-29,Ease of process,2,128
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Move-in,2014-05-29,Staff Communication,2,129
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Move-in,2014-05-29,Staff Professionalism,2,130
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Move-in,2014-05-29,Staff Courtesy,2,131
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Overall Satisfaction,0,132
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Management Communication,2,133
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Management Professionalism,0,134
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Management Courtesy,0,135
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Management Problem Resolution,0,136
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Maintenance Overall Satisfaction,0,137
blerina.hafizi@contoso2.com,Blerina,Ha,1111,Renewal,2014-05-29,Condition of Property,2,138
etleva.hysa@contoso.com,Etleva,Hysa,1111,Move-in,2018-09-11,Overall Satisfaction,2,139
etleva.hysa@contoso.com,Etleva,Hysa,1111,Move-in,2018-09-11,Ease of process,4,140
etleva.hysa@contoso.com,Etleva,Hysa,1111,Move-in,2018-09-11,Staff Communication,2,141
etleva.hysa@contoso.com,Etleva,Hysa,1111,Move-in,2018-09-11,Staff Professionalism,2,142
etleva.hysa@contoso.com,Etleva,Hysa,1111,Move-in,2018-09-11,Staff Courtesy,4,143
brunilda.kola@contoso.com,Brunilda,Kola,1111,Move-in,2022-01-30,Overall Satisfaction,3,144
brunilda.kola@contoso.com,Brunilda,Kola,1111,Move-in,2022-01-30,Ease of process,3,145
brunilda.kola@contoso.com,Brunilda,Kola,1111,Move-in,2022-01-30,Staff Communication,1,146
brunilda.kola@contoso.com,Brunilda,Kola,1111,Move-in,2022-01-30,Staff Professionalism,1,147
brunilda.kola@contoso.com,Brunilda,Kola,1111,Move-in,2022-01-30,Staff Courtesy,3,148
fatos.zeneli@contoso.com,Fatos,Zeneli,1111,Move-in,2011-04-24,Overall Satisfaction,1,149
fatos.zeneli@contoso.com,Fatos,Zeneli,1111,Move-in,2011-04-24,Ease of process,3,150
fatos.zeneli@contoso.com,Fatos,Zeneli,1111,Move-in,2011-04-24,Staff Communication,1,151
fatos.zeneli@contoso.com,Fatos,Zeneli,1111,Move-in,2011-04-24,Staff Professionalism,3,152
fatos.zeneli@contoso.com,Fatos,Zeneli,1111,Move-in,2011-04-24,Staff Courtesy,3,153
elona.bregu@contoso2.com,Elona,Br,1111,Move-in,2014-01-05,Overall Satisfaction,2,154
elona.bregu@contoso2.com,Elona,Br,1111,Move-in,2014-01-05,Ease of process,0,155
elona.bregu@contoso2.com,Elona,Br,1111,Move-in,2014-01-05,Staff Communication,0,156
elona.bregu@contoso2.com,Elona,Br,1111,Move-in,2014-01-05,Staff Professionalism,0,157
elona.bregu@contoso2.com,Elona,Br,1111,Move-in,2014-01-05,Staff Courtesy,2,158
sonila.rama@contoso.com,Sonila,Rama,1111,Move-in,2015-02-18,Overall Satisfaction,5,159
sonila.rama@contoso.com,Sonila,Rama,1111,Move-in,2015-02-18,Ease of process,5,160
sonila.rama@contoso.com,Sonila,Rama,1111,Move-in,2015-02-18,Staff Communication,5,161
sonila.rama@contoso.com,Sonila,Rama,1111,Move-in,2015-02-18,Staff Professionalism,5,162
sonila.rama@contoso.com,Sonila,Rama,1111,Move-in,2015-02-18,Staff Courtesy,3,163
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Overall Satisfaction,5,164
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Management Communication,5,165
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Management Professionalism,3,166
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Management Courtesy,5,167
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Management Problem Resolution,5,168
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Maintenance Overall Satisfaction,3,169
sonila.rama@contoso.com,Sonila,Rama,1111,Renewal,2015-02-18,Condition of Property,3,170
gentian.pisha@contoso.com,Gentian,Pisha,1111,Move-in,2018-04-07,Overall Satisfaction,2,171
gentian.pisha@contoso.com,Gentian,Pisha,1111,Move-in,2018-04-07,Ease of process,2,172
gentian.pisha@contoso.com,Gentian,Pisha,1111,Move-in,2018-04-07,Staff Communication,2,173
gentian.pisha@contoso.com,Gentian,Pisha,1111,Move-in,2018-04-07,Staff Professionalism,2,174
gentian.pisha@contoso.com,Gentian,Pisha,1111,Move-in,2018-04-07,Staff Courtesy,0,175
ameha.mebratu@contoso2.com,Ameha,Me,1111,Move-in,2021-10-12,Overall Satisfaction,3,176
ameha.mebratu@contoso2.com,Ameha,Me,1111,Move-in,2021-10-12,Ease of process,1,177
ameha.mebratu@contoso2.com,Ameha,Me,1111,Move-in,2021-10-12,Staff Communication,1,178
ameha.mebratu@contoso2.com,Ameha,Me,1111,Move-in,2021-10-12,Staff Professionalism,1,179
ameha.mebratu@contoso2.com,Ameha,Me,1111,Move-in,2021-10-12,Staff Courtesy,1,180
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Overall Satisfaction,3,181
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Management Communication,3,182
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Management Professionalism,3,183
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Management Courtesy,3,184
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Management Problem Resolution,1,185
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Maintenance Overall Satisfaction,3,186
ameha.mebratu@contoso2.com,Ameha,Me,1111,Renewal,2021-10-12,Condition of Property,1,187
hayat.hassen@contoso.com,Hayat,Hassen,1111,Move-in,2011-03-30,Overall Satisfaction,1,188
hayat.hassen@contoso.com,Hayat,Hassen,1111,Move-in,2011-03-30,Ease of process,1,189
hayat.hassen@contoso.com,Hayat,Hassen,1111,Move-in,2011-03-30,Staff Communication,1,190
hayat.hassen@contoso.com,Hayat,Hassen,1111,Move-in,2011-03-30,Staff Professionalism,1,191
hayat.hassen@contoso.com,Hayat,Hassen,1111,Move-in,2011-03-30,Staff Courtesy,3,192
selam.fekadu@contoso2.com,Selam,Fe,1111,Move-in,2018-05-29,Overall Satisfaction,2,193
selam.fekadu@contoso2.com,Selam,Fe,1111,Move-in,2018-05-29,Ease of process,0,194
selam.fekadu@contoso2.com,Selam,Fe,1111,Move-in,2018-05-29,Staff Communication,2,195
selam.fekadu@contoso2.com,Selam,Fe,1111,Move-in,2018-05-29,Staff Professionalism,2,196
selam.fekadu@contoso2.com,Selam,Fe,1111,Move-in,2018-05-29,Staff Courtesy,2,197
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Overall Satisfaction,2,198
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Management Communication,2,199
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Management Professionalism,0,200
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Management Courtesy,0,201
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Management Problem Resolution,2,202
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Maintenance Overall Satisfaction,2,203
selam.fekadu@contoso2.com,Selam,Fe,1111,Renewal,2018-05-29,Condition of Property,2,204
kemiliya.hussien@contoso.com,Kemiliya,Hussien,1111,Move-in,2022-05-07,Overall Satisfaction,4,205
kemiliya.hussien@contoso.com,Kemiliya,Hussien,1111,Move-in,2022-05-07,Ease of process,2,206
kemiliya.hussien@contoso.com,Kemiliya,Hussien,1111,Move-in,2022-05-07,Staff Communication,2,207
kemiliya.hussien@contoso.com,Kemiliya,Hussien,1111,Move-in,2022-05-07,Staff Professionalism,4,208
kemiliya.hussien@contoso.com,Kemiliya,Hussien,1111,Move-in,2022-05-07,Staff Courtesy,2,209
dibora.abebe@contoso.com,Dibora,Abebe,1111,Move-in,2011-04-04,Overall Satisfaction,1,210
dibora.abebe@contoso.com,Dibora,Abebe,1111,Move-in,2011-04-04,Ease of process,3,211
dibora.abebe@contoso.com,Dibora,Abebe,1111,Move-in,2011-04-04,Staff Communication,3,212
dibora.abebe@contoso.com,Dibora,Abebe,1111,Move-in,2011-04-04,Staff Professionalism,3,213
dibora.abebe@contoso.com,Dibora,Abebe,1111,Move-in,2011-04-04,Staff Courtesy,3,214
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Overall Satisfaction,1,215
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Management Communication,3,216
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Management Professionalism,1,217
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Management Courtesy,1,218
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Management Problem Resolution,3,219
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Maintenance Overall Satisfaction,1,220
dibora.abebe@contoso.com,Dibora,Abebe,1111,Renewal,2011-04-04,Condition of Property,1,221
eden.sisay@contoso2.com,Eden,Si,1111,Move-in,2012-11-26,Overall Satisfaction,5,222
eden.sisay@contoso2.com,Eden,Si,1111,Move-in,2012-11-26,Ease of process,3,223
eden.sisay@contoso2.com,Eden,Si,1111,Move-in,2012-11-26,Staff Communication,3,224
eden.sisay@contoso2.com,Eden,Si,1111,Move-in,2012-11-26,Staff Professionalism,3,225
eden.sisay@contoso2.com,Eden,Si,1111,Move-in,2012-11-26,Staff Courtesy,3,226
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Overall Satisfaction,5,227
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Management Communication,5,228
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Management Professionalism,5,229
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Management Courtesy,3,230
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Management Problem Resolution,5,231
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Maintenance Overall Satisfaction,5,232
eden.sisay@contoso2.com,Eden,Si,1111,Renewal,2012-11-26,Condition of Property,5,233
yohannes.yared@contoso.com,Yohannes,Yared,1111,Move-in,2020-01-28,Overall Satisfaction,0,234
yohannes.yared@contoso.com,Yohannes,Yared,1111,Move-in,2020-01-28,Ease of process,2,235
yohannes.yared@contoso.com,Yohannes,Yared,1111,Move-in,2020-01-28,Staff Communication,0,236
yohannes.yared@contoso.com,Yohannes,Yared,1111,Move-in,2020-01-28,Staff Professionalism,0,237
yohannes.yared@contoso.com,Yohannes,Yared,1111,Move-in,2020-01-28,Staff Courtesy,2,238
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Move-in,2011-05-01,Overall Satisfaction,2,239
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Move-in,2011-05-01,Ease of process,0,240
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Move-in,2011-05-01,Staff Communication,2,241
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Move-in,2011-05-01,Staff Professionalism,2,242
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Move-in,2011-05-01,Staff Courtesy,2,243
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Overall Satisfaction,2,244
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Management Communication,0,245
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Management Professionalism,2,246
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Management Courtesy,0,247
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Management Problem Resolution,0,248
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Maintenance Overall Satisfaction,2,249
mikias.alemayehu@contoso2.com,Mikias,Al,1111,Renewal,2011-05-01,Condition of Property,2,250
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Move-in,2015-09-15,Overall Satisfaction,0,251
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Move-in,2015-09-15,Ease of process,0,252
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Move-in,2015-09-15,Staff Communication,2,253
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Move-in,2015-09-15,Staff Professionalism,2,254
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Move-in,2015-09-15,Staff Courtesy,0,255
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Overall Satisfaction,0,256
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Management Communication,2,257
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Management Professionalism,2,258
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Management Courtesy,0,259
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Management Problem Resolution,0,260
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Maintenance Overall Satisfaction,0,261
gezahegne.mulugeta@contoso.com,Gezahegne,Mulugeta,1111,Renewal,2015-09-15,Condition of Property,2,262
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Move-in,2020-03-29,Overall Satisfaction,2,263
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Move-in,2020-03-29,Ease of process,2,264
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Move-in,2020-03-29,Staff Communication,0,265
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Move-in,2020-03-29,Staff Professionalism,2,266
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Move-in,2020-03-29,Staff Courtesy,0,267
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Renewal,2020-03-29,Overall Satisfaction,0,268
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Renewal,2020-03-29,Management Communication,2,269
meron.fikremariam@contoso.com,Meron,Fikremariam,1111,Renewal,2020-03-29,Management Professionalism,2,270
